Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2023-08-29	2023-08-29	2023-03	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00011766	0.00000000
2023-08-29	2023-08-29	2023-03	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00052795	0.00000000
2023-08-30	2023-08-30	2023-02	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00207452	0.00000000
2023-08-30	2023-08-30	2023-02	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00207452	0.00000000
2023-08-24	2023-08-24	2023-07	YouTube (Ads)	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	ES	0	0.00318509	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	GB	0	0.00225300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	BR	0	0.00262868	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	US	0	0.00241300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	US	0	0.00241300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	US	0	0.00241300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00241300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	US	0	0.00241300	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	2	100	Song	US	0	0.00482600	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00482600	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00367800	0.00000000
2023-08-25	2023-08-25	2023-06	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00367800	0.00000000
2023-08-24	2023-08-24	2023-01	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00198409	0.00000000
2023-08-24	2023-08-24	2023-01	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00396818	0.00000000
2023-08-24	2023-08-24	2022-05	Yandex	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	RU	0	0.00147313	0.00000000
2023-08-24	2023-08-24	2022-05	Yandex	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	RU	0	0.00213586	0.00000000
2023-08-22	2023-08-22	2022-12	Snap	Nuve	Penumbra	QZFYW2138573	195920987712	1	100	Song	IN	0	0.00183099	0.00000000
2023-08-21	2023-08-21	2022-12	NetEase	The Face	Through Silhouettes	QZPLR2080227	195920977126	2	100	Song	US	0	0.00158078	0.00000000
2023-08-21	2023-08-21	2022-11	NetEase	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	US	0	0.00071841	0.00000000
2023-08-21	2023-08-21	2022-11	NetEase	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00071841	0.00000000
2023-08-21	2023-08-21	2022-11	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00024616	0.00000000
2023-08-21	2023-08-21	2022-11	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00071841	0.00000000
2023-08-21	2023-08-21	2022-11	NetEase	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	US	0	0.00012308	0.00000000
2023-08-21	2023-08-21	2022-10	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00078172	0.00000000
2023-08-21	2023-08-21	2022-08	NetEase	Nuve	Swy	QZFYW2139619	195920986432	9	100	Song	US	0	0.00112702	0.00000000
2023-08-11	2023-08-11	2023-06	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00080656	0.00000000
2023-08-02	2023-08-02	2023-05	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00082524	0.00000000
2023-07-26	2023-07-26	2023-06	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	0	100	Song	US	0	0.00384906	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	SE	0	0.00284854	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	2	100	Song	US	0	0.00471800	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	CA	0	0.00350708	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00235900	0.00000000
2023-07-29	2023-07-29	2023-05	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	US	0	0.00471800	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	DE	0	0.00448069	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00597840	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.00448069	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	DE	0	0.00448069	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	DE	0	0.00448069	0.00000000
2023-07-27	2023-07-27	2023-05	Apple Music	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	CA	0	0.01491250	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	ES	0	0.00994146	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	DE	0	0.00701889	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	5	100	Song	US	0	0.05880708	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03532380	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.01577088	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00875087	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	2	100	Song	ES	0	0.00247104	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Through Silhouettes	QZPLR2080227	195920977126	2	100	Song	ES	0	0.00247104	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	ES	0	0.00123552	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	ES	0	0.00123552	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	5	100	Song	US	0	0.01649510	0.00000000
2023-07-21	2023-07-21	2023-05	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.00394078	0.00000000
2023-07-11	2023-07-11	2023-05	YouTube (Ads)	The Face	Time and Space	QZPLR2080225	195920977126	0	100	Song	JP	0	0.00210003	0.00000000
2023-07-11	2023-07-11	2023-05	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	0	100	Song	IN	0	0.00037301	0.00000000
2023-07-14	2023-07-14	2023-03	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00095529	0.00000000
2023-06-30	2023-06-30	2023-04	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00403925	0.00000000
2023-06-30	2023-06-30	2023-04	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00553401	0.00000000
2023-06-30	2023-06-30	2023-04	Apple Music	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00412984	0.00000000
2023-06-30	2023-06-30	2023-02	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00103745	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	US	0	0.00489900	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	3	100	Song	US	0	0.01469599	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	SK	0	0.00017879	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00427467	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	US	0	0.00979799	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00489900	0.00000000
2023-06-28	2023-06-28	2023-04	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	US	0	0.00834599	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00616548	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	7	100	Song	US	0	0.07223358	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.01210472	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03580596	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00752858	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.01525704	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Prime (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.00118589	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00406292	0.00000000
2023-06-23	2023-06-23	2023-04	Amazon Prime (Streaming)	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	IN	0	0.00116504	0.00000000
2023-06-14	2023-06-14	2023-04	YouTube (Ads)	Nuve	Sama Sama	QZFYW2139616	195920986432	0	100	Song	CH	0	0.01660817	0.00000000
2023-06-06	2023-06-06	2022-05	Facebook	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00000060	0.00000000
2023-05-31	2023-05-31	2023-03	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00318277	0.00000000
2023-05-31	2023-05-31	2023-03	Apple Music	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	RU	0	0.00204152	0.00000000
2023-05-23	2023-05-23	2023-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.01142281	0.00000000
2023-05-23	2023-05-23	2023-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	11	100	Song	US	0	0.10531546	0.00000000
2023-05-23	2023-05-23	2023-03	Amazon Prime (Streaming)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	ES	0	0.00119602	0.00000000
2023-05-23	2023-05-23	2023-03	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00406180	0.00000000
2023-05-23	2023-05-23	2023-03	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.00174336	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	4	100	Song	GB	0	0.00685859	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	US	0	0.00697000	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	CA	0	0.00363804	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	GB	0	0.00342929	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00506400	0.00000000
2023-05-23	2023-05-23	2023-03	Spotify	The Face	Anomie	QZFYW2139631	195920981253	2	100	Song	GB	0	0.00342929	0.00000000
2023-05-13	2023-05-13	2023-03	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	KR	0	0.00765610	0.00000000
2023-04-26	2023-04-26	2023-02	Apple Music	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	JP	0	0.00430242	0.00000000
2023-04-26	2023-04-26	2023-02	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	4	100	Song	JP	0	0.01003684	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	13	100	Song	US	0	0.13097678	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.01556482	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Prime (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.00121853	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Prime (Streaming)	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	2	100	Song	ES	0	0.00243707	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.00749384	0.00000000
2023-04-25	2023-04-25	2023-02	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.01218143	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	3	100	Song	US	0	0.00798000	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	GB	0	0.00356754	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	Anomie	QZFYW2139631	195920981253	3	100	Song	US	0	0.01381199	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00348200	0.00000000
2023-04-24	2023-04-24	2023-02	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	IT	0	0.00067617	0.00000000
2023-04-22	2023-04-22	2023-02	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	KR	0	0.00908523	0.00000000
2023-04-22	2023-04-22	2023-02	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	BR	0	0.00539314	0.00000000
2023-04-22	2023-04-22	2023-02	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	AE	0	0.00030801	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-13	2023-04-13	2023-01	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	MY	0	0.00008460	0.00000000
2023-04-07	2023-04-07	2023-01	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00510900	0.00000000
2023-03-31	2023-03-31	2023-01	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03969490	0.00000000
2023-03-31	2023-03-31	2023-01	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	9	100	Song	US	0	0.07985650	0.00000000
2023-03-31	2023-03-31	2023-01	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00427214	0.00000000
2023-03-31	2023-03-31	2023-01	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00908730	0.00000000
2023-03-17	2023-03-17	2023-01	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	TH	0	0.00057200	0.00000000
2023-03-17	2023-03-17	2023-01	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	SA	0	0.00116700	0.00000000
2023-03-13	2023-03-13	2023-01	Tidal	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	HU	0	0.00298225	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	11	100	Song	US	0	0.08564226	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03020521	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.00118141	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	MX	0	0.00083512	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	MX	0	0.00083512	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	MX	0	0.00167025	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.01219425	0.00000000
2023-03-14	2023-03-14	2022-12	Amazon Prime (Streaming)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	MX	0	0.00083512	0.00000000
2023-03-07	2023-03-07	2022-12	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	IT	0	0.00988118	0.00000000
2023-03-07	2023-03-07	2022-12	Apple Music	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	IT	0	0.00988118	0.00000000
2023-03-02	2023-03-02	2022-12	YouTube (Ads)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00163500	0.00000000
2023-03-02	2023-03-02	2022-12	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	ES	0	0.00115900	0.00000000
2023-02-28	2023-02-28	2022-12	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00201000	0.00000000
2023-02-25	2023-02-25	2022-12	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	JP	0	0.00025473	0.00000000
